product_id,order_date,quantity,total_amount,price,base_price,category,brand,order_region,customer_region,channel,segment,discount_pct,promotion_flag,purchase_frequency,margin_pct,popularity_score,order_month,order_weekday,is_weekend,lag_1_sales,lag_7_sales,rolling_avg_7,target_demand
P063,2025-11-09,1,600.28,600.28,650.0,Fashion,Levis,Central,Central,Mobile App,Loyal,10.0,0,5.24,0.234,0.0164733840304182,11,6,1,1.0,2.0,1.7142857142857142,1
P063,2025-11-11,2,1035.38,517.69,650.0,Fashion,Levis,South,South,Web,Budget,20.0,1,1.37,0.234,0.0164733840304182,11,1,0,1.0,2.0,1.7142857142857142,2
P063,2025-11-16,2,1039.06,519.53,650.0,Fashion,Levis,South,South,Web,Loyal,20.0,1,4.1,0.234,0.0164733840304182,11,6,1,2.0,1.0,1.8571428571428572,2
P063,2025-11-18,1,570.58,570.58,650.0,Fashion,Levis,North,North,Mobile App,Budget,15.0,1,0.75,0.234,0.0164733840304182,11,1,0,2.0,3.0,1.5714285714285714,1
P063,2025-11-21,3,1762.68,587.56,650.0,Fashion,Levis,West,West,Mobile App,Loyal,10.0,0,6.15,0.234,0.0164733840304182,11,4,0,1.0,3.0,1.5714285714285714,3
P063,2025-11-23,2,1183.48,591.74,650.0,Fashion,Levis,South,South,Mobile App,Regular,10.0,0,2.71,0.234,0.0164733840304182,11,6,1,3.0,1.0,1.7142857142857142,2
P063,2025-12-01,1,484.8,484.8,650.0,Fashion,Levis,East,East,Web,Premium,25.0,1,3.78,0.234,0.0164733840304182,12,0,0,2.0,1.0,1.7142857142857142,1
P063,2025-12-05,2,1316.94,658.47,650.0,Fashion,Levis,West,West,Mobile App,Loyal,0.0,0,6.15,0.234,0.0164733840304182,12,4,0,1.0,1.0,1.8571428571428572,2
P063,2025-12-09,1,628.23,628.23,650.0,Fashion,Levis,East,East,Mobile App,Regular,0.0,0,1.5,0.234,0.0164733840304182,12,1,0,2.0,2.0,1.7142857142857142,1
P063,2025-12-11,1,592.06,592.06,650.0,Fashion,Levis,East,East,Web,Loyal,10.0,0,4.05,0.234,0.0164733840304182,12,3,0,1.0,2.0,1.5714285714285714,1
P063,2025-12-12,6,3493.12,579.4449999999999,650.0,Fashion,Levis,West,West,Mobile App,Loyal,10.0,0,4.34,0.234,0.0164733840304182,12,4,0,1.0,1.0,2.2857142857142856,6
P063,2025-12-14,5,2788.25,554.395,650.0,Fashion,Levis,South,South,Store,Premium,15.0,1,2.215,0.234,0.0164733840304182,12,6,1,6.0,3.0,2.5714285714285716,5
P063,2025-12-17,2,1147.42,573.71,650.0,Fashion,Levis,Central,Central,Mobile App,Budget,15.0,1,1.29,0.234,0.0164733840304182,12,2,0,5.0,2.0,2.5714285714285716,2
P063,2025-12-18,1,543.09,543.09,650.0,Fashion,Levis,North,North,Web,Regular,15.0,1,1.15,0.234,0.0164733840304182,12,3,0,2.0,1.0,2.5714285714285716,1
P063,2025-12-23,1,648.72,648.72,650.0,Fashion,Levis,South,South,Mobile App,Premium,0.0,0,5.47,0.234,0.0164733840304182,12,1,0,1.0,2.0,2.4285714285714284,1
P063,2025-12-27,1,612.38,612.38,650.0,Fashion,Levis,North,North,Web,Premium,5.0,0,2.39,0.234,0.0164733840304182,12,5,1,1.0,1.0,2.4285714285714284,1
P063,2025-12-30,2,1307.22,653.61,650.0,Fashion,Levis,Central,Central,Web,Regular,0.0,0,2.95,0.234,0.0164733840304182,12,1,0,1.0,1.0,2.5714285714285716,2
P064,2025-01-01,1,3717.29,3717.29,3890.0,Electronics,Samsung,West,West,Web,Premium,5.0,0,3.24,0.107,0.01037072243346,1,2,0,0.0,0.0,1.0,1
P064,2025-01-06,1,3210.55,3210.55,3890.0,Electronics,Samsung,North,North,Mobile App,Premium,15.0,1,3.09,0.107,0.01037072243346,1,0,0,1.0,0.0,1.0,1
P064,2025-01-17,18,34947.9,2712.65,3890.0,Electronics,Samsung,East,East,Store,Premium,30.0,1,4.545,0.107,0.01037072243346,1,4,0,1.0,0.0,6.666666666666667,18
P064,2025-01-20,6,19998.379999999997,3256.1099999999997,3890.0,Electronics,Samsung,East,East,Store,Premium,17.5,1,1.715,0.107,0.01037072243346,1,0,0,18.0,0.0,6.5,6
P064,2025-01-25,3,10675.74,3558.58,3890.0,Electronics,Samsung,North,North,Store,Premium,5.0,0,3.91,0.107,0.01037072243346,1,5,1,6.0,0.0,5.8,3
P064,2025-02-18,3,9608.34,3202.78,3890.0,Electronics,Samsung,East,East,Mobile App,Premium,20.0,1,3.09,0.107,0.01037072243346,2,1,0,3.0,0.0,5.333333333333333,3
P064,2025-02-24,5,17561.7,3512.34,3890.0,Electronics,Samsung,South,South,Store,Premium,10.0,0,4.73,0.107,0.01037072243346,2,0,0,3.0,0.0,5.285714285714286,5
P064,2025-03-02,1,3321.34,3321.34,3890.0,Electronics,Samsung,West,West,Mobile App,Regular,15.0,1,2.15,0.107,0.01037072243346,3,6,1,5.0,1.0,5.285714285714286,1
P064,2025-03-15,1,2901.34,2901.34,3890.0,Electronics,Samsung,West,West,Web,Loyal,25.0,1,5.04,0.107,0.01037072243346,3,5,1,1.0,1.0,5.285714285714286,1
P064,2025-03-31,2,7854.74,3927.37,3890.0,Electronics,Samsung,West,West,Mobile App,Regular,0.0,0,1.75,0.107,0.01037072243346,3,0,0,1.0,18.0,3.0,2
P064,2025-04-07,2,6334.16,3167.08,3890.0,Electronics,Samsung,North,North,Web,Premium,20.0,1,3.09,0.107,0.01037072243346,4,0,0,2.0,6.0,2.4285714285714284,2
P064,2025-05-06,3,8779.89,2926.63,3890.0,Electronics,Samsung,South,South,Mobile App,Regular,25.0,1,2.56,0.107,0.01037072243346,5,1,0,2.0,3.0,2.4285714285714284,3
P064,2025-05-10,4,14777.28,3694.32,3890.0,Electronics,Samsung,West,West,Web,Premium,5.0,0,3.83,0.107,0.01037072243346,5,5,1,3.0,3.0,2.5714285714285716,4
P064,2025-05-12,3,8833.38,2944.46,3890.0,Electronics,Samsung,East,East,Mobile App,Loyal,25.0,1,4.93,0.107,0.01037072243346,5,0,0,4.0,5.0,2.2857142857142856,3
P064,2025-05-28,1,3916.9,3916.9,3890.0,Electronics,Samsung,North,North,Mobile App,Loyal,0.0,0,6.17,0.107,0.01037072243346,5,2,0,3.0,1.0,2.2857142857142856,1
P064,2025-06-03,3,9880.71,3293.57,3890.0,Electronics,Samsung,South,South,Mobile App,Loyal,15.0,1,6.87,0.107,0.01037072243346,6,1,0,1.0,1.0,2.5714285714285716,3
P064,2025-06-07,1,3617.22,3617.22,3890.0,Electronics,Samsung,West,West,Mobile App,Loyal,5.0,0,5.72,0.107,0.01037072243346,6,5,1,3.0,2.0,2.4285714285714284,1
P064,2025-06-10,1,3943.9,3943.9,3890.0,Electronics,Samsung,West,West,Web,Premium,0.0,0,4.6,0.107,0.01037072243346,6,1,0,1.0,2.0,2.2857142857142856,1
P064,2025-06-19,3,8074.29,2691.43,3890.0,Electronics,Samsung,West,West,Mobile App,Budget,30.0,1,1.3,0.107,0.01037072243346,6,3,0,1.0,3.0,2.2857142857142856,3
P064,2025-06-24,2,6281.46,3140.73,3890.0,Electronics,Samsung,North,North,Mobile App,Loyal,20.0,1,3.6,0.107,0.01037072243346,6,1,0,3.0,4.0,2.0,2
P064,2025-06-27,3,9341.19,3113.73,3890.0,Electronics,Samsung,West,West,Mobile App,Loyal,20.0,1,6.96,0.107,0.01037072243346,6,4,0,2.0,3.0,2.0,3
P064,2025-07-02,2,5481.78,2740.89,3890.0,Electronics,Samsung,West,West,Web,Premium,30.0,1,2.6,0.107,0.01037072243346,7,2,0,3.0,1.0,2.142857142857143,2
P064,2025-07-15,3,10466.1,3488.7,3890.0,Electronics,Samsung,North,North,Mobile App,Premium,10.0,0,5.21,0.107,0.01037072243346,7,1,0,2.0,3.0,2.142857142857143,3
P064,2025-07-25,2,6599.04,3299.52,3890.0,Electronics,Samsung,South,South,Mobile App,Premium,15.0,1,5.02,0.107,0.01037072243346,7,4,0,3.0,1.0,2.2857142857142856,2
P064,2025-07-27,6,23222.82,3870.47,3890.0,Electronics,Samsung,East,East,Mobile App,Premium,0.0,0,4.91,0.107,0.01037072243346,7,6,1,2.0,1.0,3.0,6
P064,2025-08-17,2,5554.96,2777.48,3890.0,Electronics,Samsung,Central,Central,Mobile App,Loyal,30.0,1,4.12,0.107,0.01037072243346,8,6,1,6.0,3.0,2.857142857142857,2
P064,2025-09-04,2,6173.68,3086.84,3890.0,Electronics,Samsung,North,North,Web,Budget,20.0,1,0.72,0.107,0.01037072243346,9,3,0,2.0,2.0,2.857142857142857,2
P064,2025-09-07,2,7373.28,3686.64,3890.0,Electronics,Samsung,South,South,Web,Regular,5.0,0,3.11,0.107,0.01037072243346,9,6,1,2.0,3.0,2.7142857142857144,2
P064,2025-09-12,1,2975.52,2975.52,3890.0,Electronics,Samsung,Central,Central,Web,Regular,25.0,1,3.03,0.107,0.01037072243346,9,4,0,2.0,2.0,2.5714285714285716,1
P064,2025-09-13,15,11670.0,778.0,3890.0,Electronics,Samsung,East,East,Mobile App,Regular,80.0,1,2.16,0.107,0.01037072243346,9,5,1,1.0,3.0,4.285714285714286,15
P064,2025-09-17,1,3231.6,3231.6,3890.0,Electronics,Samsung,South,South,Store,Loyal,15.0,1,3.24,0.107,0.01037072243346,9,2,0,15.0,2.0,4.142857142857143,1
P064,2025-09-20,4,14603.76,3650.94,3890.0,Electronics,Samsung,East,East,Mobile App,Regular,5.0,0,1.54,0.107,0.01037072243346,9,5,1,1.0,6.0,3.857142857142857,4
P064,2025-09-24,2,6975.44,3487.72,3890.0,Electronics,Samsung,South,South,Web,Regular,10.0,0,1.8,0.107,0.01037072243346,9,2,0,4.0,2.0,3.857142857142857,2
P064,2025-09-25,1,4008.64,4008.64,3890.0,Electronics,Samsung,West,West,Mobile App,Budget,0.0,0,1.48,0.107,0.01037072243346,9,3,0,2.0,2.0,3.7142857142857144,1
P064,2025-10-03,1,3649.42,3649.42,3890.0,Electronics,Samsung,North,North,Web,Premium,10.0,0,4.04,0.107,0.01037072243346,10,4,0,1.0,2.0,3.5714285714285716,1
P064,2025-10-04,1,3503.02,3503.02,3890.0,Electronics,Samsung,North,North,Web,Regular,10.0,0,2.43,0.107,0.01037072243346,10,5,1,1.0,1.0,3.5714285714285716,1
P064,2025-10-18,1,3442.7,3442.7,3890.0,Electronics,Samsung,East,East,Store,Premium,10.0,0,4.8,0.107,0.01037072243346,10,5,1,1.0,15.0,1.5714285714285714,1
P064,2025-10-19,3,8294.11,2952.83,3890.0,Electronics,Samsung,West,West,Web,Loyal,25.0,1,4.14,0.107,0.01037072243346,10,6,1,1.0,1.0,1.8571428571428572,3
P064,2025-10-22,1,3098.41,3098.41,3890.0,Electronics,Samsung,East,East,Mobile App,Premium,20.0,1,3.6,0.107,0.01037072243346,10,2,0,3.0,4.0,1.4285714285714286,1
P064,2025-11-06,1,2811.41,2811.41,3890.0,Electronics,Samsung,South,South,Mobile App,Premium,30.0,1,4.54,0.107,0.01037072243346,11,3,0,1.0,2.0,1.2857142857142858,1
P064,2025-11-09,1,3494.92,3494.92,3890.0,Electronics,Samsung,East,East,Mobile App,Loyal,10.0,0,4.0,0.107,0.01037072243346,11,6,1,1.0,1.0,1.2857142857142858,1
P064,2025-11-18,1,3151.68,3151.68,3890.0,Electronics,Samsung,East,East,Store,Regular,20.0,1,1.47,0.107,0.01037072243346,11,1,0,1.0,1.0,1.2857142857142858,1
P064,2025-11-20,3,9921.55,3294.385,3890.0,Electronics,Samsung,North,North,Mobile App,Regular,15.0,1,1.75,0.107,0.01037072243346,11,3,0,1.0,1.0,1.5714285714285714,3
P064,2025-11-22,3,7524.99,2508.33,3890.0,Electronics,Samsung,Central,Central,Mobile App,Regular,35.0,1,3.18,0.107,0.01037072243346,11,5,1,3.0,1.0,1.8571428571428572,3
P064,2025-11-30,3,9025.67,3080.94,3890.0,Electronics,Samsung,Central,Central,Web,Budget,20.0,1,2.63,0.107,0.01037072243346,11,6,1,3.0,3.0,1.8571428571428572,3
P064,2025-12-25,1,3173.74,3173.74,3890.0,Electronics,Samsung,South,South,Mobile App,Loyal,20.0,1,3.59,0.107,0.01037072243346,12,3,0,3.0,1.0,1.8571428571428572,1
P065,2025-01-01,2,320.18,160.09,180.0,Beauty,Lakme,North,North,Mobile App,Loyal,10.0,0,5.47,0.107,0.0111026615969581,1,2,0,0.0,0.0,2.0,2
P065,2025-01-13,1,163.69,163.69,180.0,Beauty,Lakme,West,West,Web,Premium,10.0,0,3.83,0.107,0.0111026615969581,1,0,0,2.0,0.0,1.5,1
P065,2025-01-18,1,171.92,171.92,180.0,Beauty,Lakme,South,South,Store,Regular,5.0,0,1.73,0.107,0.0111026615969581,1,5,1,1.0,0.0,1.3333333333333333,1
P065,2025-01-20,2,326.0,163.0,180.0,Beauty,Lakme,South,South,Mobile App,Premium,10.0,0,3.74,0.107,0.0111026615969581,1,0,0,1.0,0.0,1.5,2
P065,2025-02-01,3,513.63,171.21,180.0,Beauty,Lakme,West,West,Mobile App,Regular,5.0,0,2.73,0.107,0.0111026615969581,2,5,1,2.0,0.0,1.8,3
P065,2025-02-09,2,319.18,159.59,180.0,Beauty,Lakme,East,East,Mobile App,Premium,10.0,0,3.21,0.107,0.0111026615969581,2,6,1,3.0,0.0,1.8333333333333333,2
P065,2025-02-15,3,478.68,159.56,180.0,Beauty,Lakme,West,West,Mobile App,Loyal,10.0,0,4.72,0.107,0.0111026615969581,2,5,1,2.0,0.0,2.0,3
P065,2025-02-20,2,311.2,155.6,180.0,Beauty,Lakme,North,North,Mobile App,Premium,15.0,1,3.91,0.107,0.0111026615969581,2,3,0,3.0,2.0,2.0,2
P065,2025-02-23,15,810.0,54.0,180.0,Beauty,Lakme,Central,Central,Mobile App,Premium,70.0,1,3.78,0.107,0.0111026615969581,2,6,1,2.0,1.0,4.0,15
P065,2025-02-24,1,167.43,167.43,180.0,Beauty,Lakme,East,East,Mobile App,Premium,10.0,0,4.64,0.107,0.0111026615969581,2,0,0,15.0,1.0,4.0,1
P065,2025-03-25,2,309.06,154.53,180.0,Beauty,Lakme,Central,Central,Web,Regular,15.0,1,2.8,0.107,0.0111026615969581,3,1,0,1.0,2.0,4.0,2
P065,2025-03-30,20,7489.6,374.48,180.0,Beauty,Lakme,West,West,Mobile App,Loyal,10.0,0,4.64,0.107,0.0111026615969581,3,6,1,2.0,3.0,6.428571428571429,20
P065,2025-04-01,3,518.85,172.95,180.0,Beauty,Lakme,West,West,Mobile App,Loyal,5.0,0,4.72,0.107,0.0111026615969581,4,1,0,20.0,2.0,6.571428571428571,3
P065,2025-04-14,2,310.1,155.05,180.0,Beauty,Lakme,West,West,Mobile App,Budget,15.0,1,1.46,0.107,0.0111026615969581,4,0,0,3.0,3.0,6.428571428571429,2
P065,2025-05-01,2,359.02,179.51,180.0,Beauty,Lakme,East,East,Mobile App,Regular,0.0,0,1.42,0.107,0.0111026615969581,5,3,0,2.0,2.0,6.428571428571429,2
P065,2025-05-15,2,347.56,173.78,180.0,Beauty,Lakme,East,East,Mobile App,Loyal,5.0,0,5.13,0.107,0.0111026615969581,5,3,0,2.0,15.0,4.571428571428571,2
P065,2025-05-16,2,325.38,162.69,180.0,Beauty,Lakme,West,West,Web,Regular,10.0,0,3.13,0.107,0.0111026615969581,5,4,0,2.0,1.0,4.714285714285714,2
P065,2025-06-10,1,127.22,127.22,180.0,Beauty,Lakme,North,North,Web,Regular,30.0,1,2.82,0.107,0.0111026615969581,6,1,0,2.0,2.0,4.571428571428571,1
P065,2025-06-17,3,432.33,144.11,180.0,Beauty,Lakme,South,South,Store,Loyal,20.0,1,5.43,0.107,0.0111026615969581,6,1,0,1.0,20.0,2.142857142857143,3
P065,2025-06-18,2,359.34,179.67,180.0,Beauty,Lakme,East,East,Mobile App,Loyal,0.0,0,6.9,0.107,0.0111026615969581,6,2,0,3.0,3.0,2.0,2
P065,2025-07-01,4,697.75,170.33499999999998,180.0,Beauty,Lakme,North,North,Mobile App,Loyal,5.0,0,5.225,0.107,0.0111026615969581,7,1,0,2.0,2.0,2.2857142857142856,4
P065,2025-07-02,3,494.79,164.93,180.0,Beauty,Lakme,West,West,Web,Premium,5.0,0,2.72,0.107,0.0111026615969581,7,2,0,4.0,2.0,2.4285714285714284,3
P065,2025-07-18,1,176.19,176.19,180.0,Beauty,Lakme,South,South,Mobile App,Regular,0.0,0,2.91,0.107,0.0111026615969581,7,4,0,3.0,2.0,2.2857142857142856,1
P065,2025-08-04,1,183.95,183.95,180.0,Beauty,Lakme,East,East,Web,Regular,0.0,0,1.42,0.107,0.0111026615969581,8,0,0,1.0,2.0,2.142857142857143,1
P065,2025-08-07,2,311.66,155.83,180.0,Beauty,Lakme,East,East,Web,Regular,15.0,1,2.2,0.107,0.0111026615969581,8,3,0,1.0,1.0,2.2857142857142856,2
P065,2025-09-18,4,677.32,169.33,180.0,Beauty,Lakme,North,North,Mobile App,Loyal,5.0,0,6.27,0.107,0.0111026615969581,9,3,0,2.0,3.0,2.4285714285714284,4
P065,2025-09-19,2,284.54,142.27,180.0,Beauty,Lakme,West,West,Mobile App,Regular,20.0,1,2.56,0.107,0.0111026615969581,9,4,0,4.0,2.0,2.4285714285714284,2
P065,2025-09-28,6,865.32,144.22,180.0,Beauty,Lakme,South,South,Mobile App,Budget,20.0,1,1.37,0.107,0.0111026615969581,9,6,1,2.0,4.0,2.7142857142857144,6
P065,2025-10-16,1,161.71,161.71,180.0,Beauty,Lakme,Central,Central,Mobile App,Loyal,10.0,0,4.92,0.107,0.0111026615969581,10,3,0,6.0,3.0,2.4285714285714284,1
P065,2025-10-18,1,144.87,144.87,180.0,Beauty,Lakme,North,North,Web,Regular,20.0,1,2.29,0.107,0.0111026615969581,10,5,1,1.0,1.0,2.4285714285714284,1
P065,2025-11-05,1,161.72,161.72,180.0,Beauty,Lakme,East,East,Mobile App,Premium,10.0,0,3.78,0.107,0.0111026615969581,11,2,0,1.0,1.0,2.4285714285714284,1
P065,2025-11-13,2,283.24,141.62,180.0,Beauty,Lakme,East,East,Mobile App,Budget,20.0,1,3.87,0.107,0.0111026615969581,11,3,0,1.0,2.0,2.4285714285714284,2
P065,2025-11-16,5,818.05,163.61,180.0,Beauty,Lakme,West,West,Mobile App,Regular,10.0,0,2.85,0.107,0.0111026615969581,11,6,1,2.0,4.0,2.5714285714285716,5
P065,2025-11-28,2,215.52,107.76,180.0,Beauty,Lakme,Central,Central,Mobile App,Budget,40.0,1,1.29,0.107,0.0111026615969581,11,4,0,5.0,2.0,2.5714285714285716,2
P065,2025-12-07,2,321.9,160.95,180.0,Beauty,Lakme,Central,Central,Web,Premium,10.0,0,4.33,0.107,0.0111026615969581,12,6,1,2.0,6.0,2.0,2
P065,2025-12-20,3,534.93,178.31,180.0,Beauty,Lakme,East,East,Store,Budget,0.0,0,1.13,0.107,0.0111026615969581,12,5,1,2.0,1.0,2.2857142857142856,3
P065,2025-12-24,4,714.76,178.69,180.0,Beauty,Lakme,South,South,Web,Regular,0.0,0,1.13,0.107,0.0111026615969581,12,2,0,3.0,1.0,2.7142857142857144,4
P065,2025-12-26,1,182.03,182.03,180.0,Beauty,Lakme,East,East,Web,Regular,0.0,0,2.85,0.107,0.0111026615969581,12,4,0,4.0,1.0,2.7142857142857144,1
P065,2025-12-30,1,179.34,179.34,180.0,Beauty,Lakme,North,North,Mobile App,Regular,0.0,0,1.36,0.107,0.0111026615969581,12,1,0,1.0,2.0,2.5714285714285716,1
P066,2025-01-12,5,53898.81,10901.46,13800.0,Sports,Adidas,South,South,Store,Premium,22.5,1,4.795,0.29,0.0079372623574144,1,6,1,0.0,0.0,5.0,5
P066,2025-01-20,2,27017.74,13508.87,13800.0,Sports,Adidas,West,West,Store,Regular,0.0,0,2.63,0.29,0.0079372623574144,1,0,0,5.0,0.0,3.5,2
P066,2025-02-05,2,27850.76,13925.38,13800.0,Sports,Adidas,West,West,Store,Loyal,0.0,0,4.72,0.29,0.0079372623574144,2,2,0,2.0,0.0,3.0,2
P066,2025-02-16,2,26486.06,13243.03,13800.0,Sports,Adidas,North,North,Web,Premium,5.0,0,3.09,0.29,0.0079372623574144,2,6,1,2.0,0.0,2.75,2
P066,2025-02-19,2,23912.0,11956.0,13800.0,Sports,Adidas,West,West,Web,Budget,15.0,1,1.16,0.29,0.0079372623574144,2,2,0,2.0,0.0,2.6,2
P066,2025-03-04,1,11739.23,11739.23,13800.0,Sports,Adidas,South,South,Mobile App,Loyal,15.0,1,3.59,0.29,0.0079372623574144,3,1,0,2.0,0.0,2.3333333333333335,1
P066,2025-03-13,15,82800.0,5520.0,13800.0,Sports,Adidas,South,South,Web,Loyal,60.0,1,3.59,0.29,0.0079372623574144,3,3,0,1.0,0.0,4.142857142857143,15
P066,2025-03-14,1,11580.05,11580.05,13800.0,Sports,Adidas,East,East,Web,Premium,15.0,1,4.91,0.29,0.0079372623574144,3,4,0,15.0,5.0,3.5714285714285716,1
P066,2025-03-18,20,683281.0,34164.05,13800.0,Sports,Adidas,West,West,Web,Loyal,5.0,0,6.15,0.29,0.0079372623574144,3,1,0,1.0,2.0,6.142857142857143,20
P066,2025-04-24,1,12335.99,12335.99,13800.0,Sports,Adidas,West,West,Mobile App,Regular,10.0,0,1.38,0.29,0.0079372623574144,4,3,0,20.0,2.0,6.0,1
P066,2025-05-02,1,12827.91,12827.91,13800.0,Sports,Adidas,East,East,Web,Regular,5.0,0,1.33,0.29,0.0079372623574144,5,4,0,1.0,2.0,5.857142857142857,1
P066,2025-05-10,2,20059.02,10029.51,13800.0,Sports,Adidas,North,North,Web,Premium,25.0,1,4.4,0.29,0.0079372623574144,5,5,1,1.0,2.0,5.857142857142857,2
P066,2025-05-17,3,35967.39,11989.13,13800.0,Sports,Adidas,East,East,Mobile App,Loyal,15.0,1,6.9,0.29,0.0079372623574144,5,5,1,2.0,1.0,6.142857142857143,3
P066,2025-05-19,2,26919.5,13459.75,13800.0,Sports,Adidas,South,South,Mobile App,Loyal,0.0,0,6.37,0.29,0.0079372623574144,5,0,0,3.0,15.0,4.285714285714286,2
P066,2025-05-22,2,26662.7,13331.35,13800.0,Sports,Adidas,West,West,Mobile App,Premium,0.0,0,4.99,0.29,0.0079372623574144,5,3,0,2.0,1.0,4.428571428571429,2
P066,2025-05-31,2,28069.14,14034.57,13800.0,Sports,Adidas,Central,Central,Store,Loyal,0.0,0,4.91,0.29,0.0079372623574144,5,5,1,2.0,20.0,1.8571428571428572,2
P066,2025-06-04,1,11821.22,11821.22,13800.0,Sports,Adidas,North,North,Mobile App,Regular,15.0,1,2.02,0.29,0.0079372623574144,6,2,0,2.0,1.0,1.8571428571428572,1
P066,2025-06-11,2,24420.42,12210.21,13800.0,Sports,Adidas,North,North,Web,Premium,10.0,0,3.45,0.29,0.0079372623574144,6,2,0,1.0,1.0,2.0,2
P066,2025-06-12,2,23330.36,11665.18,13800.0,Sports,Adidas,West,West,Mobile App,Regular,15.0,1,2.41,0.29,0.0079372623574144,6,3,0,2.0,2.0,2.0,2
P066,2025-06-16,3,36064.08,12021.36,13800.0,Sports,Adidas,North,North,Mobile App,Premium,10.0,0,2.63,0.29,0.0079372623574144,6,0,0,2.0,3.0,2.0,3
P066,2025-06-18,2,26619.14,13309.57,13800.0,Sports,Adidas,South,South,Mobile App,Regular,5.0,0,2.43,0.29,0.0079372623574144,6,2,0,3.0,2.0,2.0,2
P066,2025-07-02,1,11624.8,11624.8,13800.0,Sports,Adidas,East,East,Mobile App,Regular,15.0,1,2.9,0.29,0.0079372623574144,7,2,0,2.0,2.0,1.8571428571428572,1
P066,2025-07-21,1,11675.59,11675.59,13800.0,Sports,Adidas,Central,Central,Mobile App,Loyal,15.0,1,4.5,0.29,0.0079372623574144,7,0,0,1.0,2.0,1.7142857142857142,1
P066,2025-07-27,4,54177.2,13544.3,13800.0,Sports,Adidas,West,West,Mobile App,Loyal,0.0,0,4.72,0.29,0.0079372623574144,7,6,1,1.0,1.0,2.142857142857143,4
P066,2025-08-06,2,20742.26,10371.13,13800.0,Sports,Adidas,Central,Central,Mobile App,Regular,25.0,1,1.92,0.29,0.0079372623574144,8,2,0,4.0,2.0,2.142857142857143,2
P066,2025-08-15,1,11000.77,11000.77,13800.0,Sports,Adidas,South,South,Mobile App,Premium,20.0,1,4.93,0.29,0.0079372623574144,8,4,0,2.0,2.0,2.0,1
P066,2025-08-30,1,13027.56,13027.56,13800.0,Sports,Adidas,North,North,Web,Regular,5.0,0,3.19,0.29,0.0079372623574144,8,5,1,1.0,3.0,1.7142857142857142,1
P066,2025-09-02,2,25451.4,12725.7,13800.0,Sports,Adidas,South,South,Web,Premium,10.0,0,3.74,0.29,0.0079372623574144,9,1,0,1.0,2.0,1.7142857142857142,2
P066,2025-09-06,1,11410.29,11410.29,13800.0,Sports,Adidas,West,West,Web,Regular,15.0,1,2.99,0.29,0.0079372623574144,9,5,1,2.0,1.0,1.7142857142857142,1
P066,2025-09-16,3,39508.56,13169.52,13800.0,Sports,Adidas,North,North,Web,Budget,5.0,0,1.06,0.29,0.0079372623574144,9,1,0,1.0,1.0,2.0,3
P066,2025-09-20,1,13551.03,13551.03,13800.0,Sports,Adidas,Central,Central,Mobile App,Loyal,5.0,0,6.67,0.29,0.0079372623574144,9,5,1,3.0,4.0,1.5714285714285714,1
P066,2025-10-14,2,23048.8,11524.4,13800.0,Sports,Adidas,North,North,Web,Premium,15.0,1,4.36,0.29,0.0079372623574144,10,1,0,1.0,2.0,1.5714285714285714,2
P066,2025-10-21,5,61589.5,12317.9,13800.0,Sports,Adidas,North,North,Mobile App,Premium,10.0,0,5.28,0.29,0.0079372623574144,10,1,0,2.0,1.0,2.142857142857143,5
P066,2025-10-27,2,21267.32,10633.66,13800.0,Sports,Adidas,South,South,Web,Premium,20.0,1,4.54,0.29,0.0079372623574144,10,0,0,5.0,1.0,2.2857142857142856,2
P066,2025-11-07,1,12359.38,12359.38,13800.0,Sports,Adidas,West,West,Mobile App,Regular,10.0,0,2.27,0.29,0.0079372623574144,11,4,0,2.0,2.0,2.142857142857143,1
P066,2025-11-09,15,41400.0,2760.0,13800.0,Sports,Adidas,North,North,Mobile App,Premium,80.0,1,4.47,0.29,0.0079372623574144,11,6,1,1.0,1.0,4.142857142857143,15
P066,2025-11-28,1,12344.98,12344.98,13800.0,Sports,Adidas,North,North,Mobile App,Budget,10.0,0,1.23,0.29,0.0079372623574144,11,4,0,15.0,3.0,3.857142857142857,1
P066,2025-11-29,1,9601.4,9601.4,13800.0,Sports,Adidas,West,West,Web,Loyal,30.0,1,5.04,0.29,0.0079372623574144,11,5,1,1.0,1.0,3.857142857142857,1
P066,2025-12-21,3,36818.61,12272.87,13800.0,Sports,Adidas,Central,Central,Mobile App,Loyal,10.0,0,6.57,0.29,0.0079372623574144,12,6,1,1.0,2.0,4.0,3
P066,2025-12-23,1,12434.99,12434.99,13800.0,Sports,Adidas,East,East,Web,Premium,10.0,0,4.84,0.29,0.0079372623574144,12,1,0,3.0,5.0,3.4285714285714284,1
P067,2025-01-11,1,10267.72,10267.72,10530.0,Home,UrbanLadder,East,East,Mobile App,Budget,5.0,0,0.87,0.225,0.0091634980988593,1,5,1,0.0,0.0,1.0,1
P067,2025-01-18,1,10636.77,10636.77,10530.0,Home,UrbanLadder,North,North,Mobile App,Premium,0.0,0,4.04,0.225,0.0091634980988593,1,5,1,1.0,0.0,1.0,1
P067,2025-01-23,1,8662.18,8662.18,10530.0,Home,UrbanLadder,South,South,Mobile App,Loyal,20.0,1,6.37,0.225,0.0091634980988593,1,3,0,1.0,0.0,1.0,1
