order_id,product_id,customer_id,quantity,price,total_amount,unit_price,discount_pct,promotion_flag,anomaly_flag
O02761,P092,C0401,2,212.52,425.04,212.52,25,1,0
O03886,P025,C0413,4,29104.55,116418.2,29104.55,20,1,0
O03953,P076,C0322,27,15730.99,424736.73,15730.99,20,1,1
O04905,P094,C0153,3,852.11,2556.33,852.11,15,1,0
O00247,P026,C0318,4,99.19,396.76,99.19,0,0,0
O00759,P075,C0023,3,15568.64,46705.92,15568.64,10,0,0
O00805,P017,C0467,1,334.46,334.46,334.46,5,0,0
O00968,P076,C0454,1,6227.29,6227.29,6227.29,5,0,0
O01046,P054,C0097,2,23894.99,47789.98,23894.99,10,0,0
O03014,P066,C0153,2,10371.13,20742.26,10371.13,25,1,0
O03123,P035,C0360,2,60.27,120.54,60.27,15,1,0
O03543,P019,C0048,1,991.72,991.72,991.72,0,0,0
O00344,P053,C0227,2,5179.11,10358.22,5179.11,20,1,0
O00658,P065,C0319,2,155.83,311.66,155.83,15,1,0
O01656,P024,C0112,2,2115.69,4231.38,2115.69,0,0,0
O02230,P097,C0413,1,446.48,446.48,446.48,0,0,0
O02805,P019,C0010,1,914.87,914.87,914.87,10,0,0
O03251,P087,C0182,3,685.45,2056.35,685.4499999999999,15,1,0
O03293,P099,C0163,4,3104.39,12417.56,3104.39,0,0,0
O03326,P072,C0436,1,1729.42,1729.42,1729.42,0,0,0
O04123,P084,C0312,2,189.71,379.42,189.71,10,0,0
O04380,P087,C0190,1,692.91,692.91,692.91,15,1,0
O04821,P095,C0075,2,4603.04,9206.08,4603.04,5,0,0
O04855,P059,C0037,3,40149.34,120448.02,40149.340000000004,0,0,0
O01415,P084,C0439,2,185.24,370.48,185.24,10,0,0
O02011,P052,C0141,3,4390.64,13171.92,4390.64,5,0,0
O02348,P073,C0244,2,1071.27,2142.54,1071.27,0,0,0
O02663,P012,C0258,3,314.21,942.63,314.21,0,0,0
O02994,P050,C0341,21,116.0,2436.0,116.0,80,1,1
O03406,P087,C0106,3,757.68,2273.04,757.68,5,0,0
O04081,P067,C0182,3,8552.12,25656.36,8552.12,20,1,0
O04437,P097,C0200,1,312.55,312.55,312.55,30,1,0
O04883,P024,C0329,3,1890.18,5670.54,1890.18,10,0,0
O00486,P016,C0395,1,4633.81,4633.81,4633.81,10,0,0
O00757,P070,C0014,1,902.3,902.3,902.3,10,0,0
O01647,P076,C0260,1,6605.16,6605.16,6605.16,0,0,0
O02183,P052,C0416,2,4595.54,9191.08,4595.54,5,0,0
O02375,P085,C0031,1,5996.46,5996.46,5996.46,0,0,0
O03445,P001,C0232,3,635.39,1906.17,635.39,15,1,0
O03796,P089,C0294,2,139.76,279.52,139.76,5,0,0
O03800,P045,C0454,3,773.32,2319.96,773.32,10,0,0
O00071,P025,C0471,1,27477.06,27477.06,27477.06,25,1,0
O00461,P015,C0109,3,1485.35,4456.05,1485.3500000000001,5,0,0
O00593,P084,C0357,1,209.89,209.89,209.89,0,0,0
O00744,P049,C0340,1,1072.62,1072.62,1072.62,20,1,0
O00908,P089,C0093,1,128.05,128.05,128.05,15,1,0
O01221,P077,C0445,1,3987.29,3987.29,3987.29,20,1,0
O01230,P051,C0112,4,271.06,1084.24,271.06,5,0,0
O01541,P044,C0307,1,1190.66,1190.66,1190.66,30,1,0
O01674,P077,C0065,2,4184.75,8369.5,4184.75,15,1,0
O02220,P070,C0230,4,868.53,3474.12,868.53,15,1,0
O02238,P067,C0311,2,8941.07,17882.14,8941.07,15,1,0
O02381,P093,C0174,2,248.6,497.2,248.6,20,1,0
O02530,P034,C0072,1,26508.55,26508.55,26508.55,0,0,0
O02765,P057,C0012,4,2716.55,10866.2,2716.55,20,1,0
O03012,P063,C0422,2,515.17,1030.34,515.17,20,1,0
O03345,P061,C0005,2,9326.5,18653.0,9326.5,5,0,0
O03565,P096,C0397,3,1748.4,5245.2,1748.3999999999999,10,0,0
O03696,P026,C0494,3,69.7,209.1,69.7,30,1,0
O04515,P076,C0111,1,5277.9,5277.9,5277.9,20,1,0
O04693,P003,C0365,1,195.2,195.2,195.2,0,0,0
O04847,P007,C0242,3,1472.01,4416.03,1472.01,5,0,0
O04882,P074,C0291,4,2227.05,8908.2,2227.05,25,1,0
O00130,P019,C0244,1,913.5,913.5,913.5,10,0,0
O00926,P057,C0121,4,2958.14,11832.56,2958.14,15,1,0
O01079,P079,C0322,2,260.12,520.24,260.12,25,1,0
O01110,P072,C0370,3,1707.0,5121.0,1707.0,0,0,0
O01650,P006,C0190,2,5020.36,10040.72,5020.36,15,1,0
O03018,P023,C0459,1,8678.7,8678.7,8678.7,15,1,0
O03170,P077,C0387,2,4835.86,9671.72,4835.86,0,0,0
O03267,P010,C0218,1,1962.2,1962.2,1962.2,0,0,0
O03614,P077,C0403,3,13552.75,40658.25,13552.75,5,0,1
O04744,P017,C0278,2,261.08,522.16,261.08,25,1,0
O00074,P060,C0182,1,796.92,796.92,796.92,5,0,0
O00197,P075,C0339,3,13663.11,40989.33,13663.11,20,1,0
O00244,P036,C0157,1,9561.12,9561.12,9561.12,5,0,0
O00882,P076,C0098,1,6000.35,6000.35,6000.35,10,0,0
O01277,P087,C0032,20,2288.25,45765.0,2288.25,10,0,1
O01285,P092,C0088,2,214.34,428.68,214.34,25,1,0
O02068,P048,C0452,3,4098.97,12296.91,4098.97,0,0,0
O02412,P070,C0223,20,1946.64,38932.8,1946.64,0,0,1
O02476,P028,C0231,1,3968.12,3968.12,3968.12,15,1,0
O02719,P008,C0218,2,961.44,1922.88,961.44,5,0,0
O02810,P081,C0411,2,13296.64,26593.28,13296.64,0,0,0
O02913,P083,C0235,1,784.9,784.9,784.9,5,0,0
O03268,P080,C0056,4,17680.71,70722.84,17680.71,5,0,0
O03639,P061,C0072,2,9811.22,19622.44,9811.22,0,0,0
O04052,P052,C0403,2,4479.1,8958.2,4479.1,5,0,0
O04127,P016,C0200,2,4233.45,8466.9,4233.45,15,1,0
O04865,P037,C0486,4,326.85,1307.4,326.85,5,0,0
O04885,P079,C0098,20,759.18,15183.6,759.1800000000001,10,0,1
O00507,P052,C0498,2,4451.92,8903.84,4451.92,5,0,0
O01163,P095,C0115,1,4991.39,4991.39,4991.39,0,0,0
O01881,P029,C0359,2,479.05,958.1,479.05,0,0,0
O01991,P026,C0447,4,83.42,333.68,83.42,15,1,0
O02989,P051,C0183,3,264.25,792.75,264.25,5,0,0
O03258,P039,C0483,2,126.04,252.08,126.04,0,0,0
O03540,P080,C0447,3,18303.96,54911.88,18303.96,5,0,0
O00749,P016,C0131,1,4572.8,4572.8,4572.8,10,0,0
O01414,P003,C0098,2,174.67,349.34,174.67,15,1,0
O01852,P050,C0276,2,495.46,990.92,495.46,15,1,0
O02257,P033,C0083,2,102.61,205.22,102.61,20,1,0
O02953,P016,C0252,1,5054.96,5054.96,5054.96,0,0,0
O02958,P078,C0419,2,975.19,1950.38,975.19,0,0,0
O03324,P079,C0364,1,267.82,267.82,267.82,20,1,0
O04806,P078,C0121,4,770.1,3080.4,770.1,20,1,0
O00126,P012,C0320,1,259.88,259.88,259.88,15,1,0
O00279,P099,C0118,3,2632.53,7897.59,2632.53,15,1,0
O01683,P086,C0114,3,18735.54,56206.62,18735.54,10,0,0
O01946,P038,C0346,2,452.68,905.36,452.68,5,0,0
O02066,P038,C0370,3,426.35,1279.05,426.34999999999997,10,0,0
O02400,P041,C0449,1,8900.53,8900.53,8900.53,10,0,0
O02677,P021,C0106,5,11846.4,59232.0,11846.4,20,1,0
O03101,P082,C0247,4,5723.11,22892.44,5723.11,0,0,0
O03439,P071,C0399,2,1184.37,2368.74,1184.37,25,1,0
O04400,P066,C0281,1,11000.77,11000.77,11000.77,20,1,0
O04798,P077,C0181,20,10065.42,201308.4,10065.42,30,1,1
O01147,P089,C0412,24,30.0,720.0,30.0,80,1,1
O01234,P061,C0005,3,9134.27,27402.81,9134.27,5,0,0
O02356,P003,C0370,3,183.13,549.39,183.13,10,0,0
O02715,P042,C0112,1,1951.2,1951.2,1951.2,10,0,0
O02991,P074,C0243,2,2827.67,5655.34,2827.67,5,0,0
O03257,P057,C0330,1,3287.94,3287.94,3287.94,0,0,0
O03594,P026,C0010,2,69.55,139.1,69.55,30,1,0
O03598,P005,C0492,1,5206.12,5206.12,5206.12,30,1,1
O04206,P052,C0072,1,3789.28,3789.28,3789.28,20,1,0
O04804,P075,C0044,2,14611.68,29223.36,14611.68,15,1,0
O00734,P030,C0084,15,810.0,12150.0,810.0,70,1,1
O01279,P078,C0164,3,957.82,2873.46,957.82,0,0,0
O01611,P030,C0181,1,2584.53,2584.53,2584.53,5,0,0
O02199,P019,C0131,1,958.13,958.13,958.13,5,0,0
O02520,P046,C0035,1,806.73,806.73,806.73,5,0,0
O02540,P028,C0378,3,4156.37,12469.11,4156.37,10,0,0
O03472,P029,C0150,2,410.99,821.98,410.99,15,1,0
O03630,P029,C0187,2,410.63,821.26,410.63,15,1,0
O03684,P032,C0380,2,267.31,534.62,267.31,15,1,0
O04133,P096,C0143,1,1685.9,1685.9,1685.9,15,1,0
O04222,P088,C0097,2,983.63,1967.26,983.63,5,0,0
O04436,P082,C0027,1,5476.39,5476.39,5476.39,5,0,0
O04470,P087,C0218,3,809.96,2429.88,809.96,0,0,0
O04540,P073,C0118,2,1101.59,2203.18,1101.59,0,0,0
O04562,P068,C0130,1,804.09,804.09,804.09,5,0,0
O04636,P063,C0314,3,556.33,1668.99,556.33,15,1,0
O04639,P076,C0269,2,5352.04,10704.08,5352.04,20,1,0
O04664,P016,C0276,2,4802.73,9605.46,4802.73,5,0,0
O04839,P064,C0433,2,2777.48,5554.96,2777.48,30,1,0
O00953,P004,C0382,2,94.75,189.5,94.75,20,1,0
O01042,P002,C0163,1,4265.07,4265.07,4265.07,25,1,0
O01409,P081,C0169,2,13144.44,26288.88,13144.44,0,0,0
O01462,P021,C0369,2,15301.87,30603.74,15301.87,0,0,0
O02398,P008,C0369,2,899.95,1799.9,899.95,10,0,0
O02764,P020,C0078,3,2575.66,7726.98,2575.66,15,1,0
O02866,P089,C0471,2,119.55,239.1,119.55,20,1,0
O02999,P081,C0098,2,11338.83,22677.66,11338.83,10,0,0
O03273,P070,C0364,3,972.94,2918.82,972.94,0,0,0
O03627,P070,C0258,1,764.19,764.19,764.19,25,1,0
O03699,P022,C0483,1,1845.85,1845.85,1845.85,10,0,0
O03851,P008,C0243,2,951.5,1903.0,951.5,5,0,0
O04121,P005,C0081,2,1121.35,2242.7,1121.35,25,1,0
O04373,P039,C0181,2,105.16,210.32,105.16,20,1,0
O00615,P025,C0236,2,31943.07,63886.14,31943.07,15,1,0
O00950,P036,C0197,3,9549.17,28647.51,9549.17,5,0,0
O01188,P033,C0454,2,110.7,221.4,110.7,15,1,0
O01773,P084,C0067,1,189.94,189.94,189.94,10,0,0
O02249,P028,C0310,3,3521.23,10563.69,3521.23,25,1,0
O03194,P004,C0043,4,120.18,480.72,120.18,0,0,0
O03209,P001,C0036,1,682.17,682.17,682.17,10,0,0
O03835,P048,C0162,25,4275.25,106881.25,4275.25,0,0,1
O04138,P028,C0105,2,4597.93,9195.86,4597.93,0,0,0
O00044,P024,C0118,2,1968.01,3936.02,1968.01,5,0,0
O00466,P041,C0096,2,8265.84,16531.68,8265.84,15,1,0
O00633,P047,C0468,1,679.98,679.98,679.98,15,1,0
O00762,P078,C0483,2,731.2,1462.4,731.2,25,1,0
O01661,P096,C0341,1,1868.49,1868.49,1868.49,5,0,0
O01923,P003,C0373,1,192.98,192.98,192.98,0,0,0
O02016,P050,C0194,4,491.05,1964.2,491.05,15,1,0
O02418,P087,C0291,2,767.07,1534.14,767.07,5,0,0
O02814,P011,C0445,4,603.66,2414.64,603.66,5,0,0
O03109,P044,C0328,4,1721.17,6884.68,1721.17,0,0,0
O03234,P022,C0138,1,2062.25,2062.25,2062.25,0,0,0
O03615,P004,C0010,4,113.3,453.2,113.3,5,0,0
O03901,P050,C0097,2,585.55,1171.1,585.55,0,0,0
O00933,P049,C0093,2,4762.25,9524.5,4762.25,20,1,1
O01122,P017,C0311,1,308.73,308.73,308.73,15,1,0
O01182,P052,C0083,2,4693.81,9387.62,4693.81,0,0,0
O01326,P012,C0275,1,269.8,269.8,269.8,10,0,0
O01580,P063,C0142,2,592.14,1184.28,592.14,5,0,0
O01903,P072,C0441,3,1809.69,5429.07,1809.6899999999998,0,0,0
O01942,P007,C0083,1,1377.53,1377.53,1377.53,10,0,0
O02181,P083,C0252,2,831.68,1663.36,831.68,0,0,0
O02494,P087,C0360,25,821.53,20538.25,821.53,0,0,1
O02681,P063,C0348,1,616.79,616.79,616.79,5,0,0
O02788,P085,C0190,3,6093.17,18279.51,6093.169999999999,0,0,0
O03097,P075,C0146,6,15747.94,94487.64,15747.94,10,0,0
O03339,P012,C0221,3,276.73,830.19,276.73,10,0,0
O03394,P012,C0206,1,257.91,257.91,257.91,15,1,0
O03523,P022,C0102,2,1857.37,3714.74,1857.37,10,0,0
O04933,P093,C0307,3,215.85,647.55,215.85,30,1,0
O04967,P059,C0275,1,33586.95,33586.95,33586.95,15,1,0
O00928,P082,C0102,2,26946.96,53893.92,26946.96,5,0,1
O01316,P058,C0430,4,605.9,2423.6,605.9,30,1,0
O01480,P036,C0458,3,9578.28,28734.84,9578.28,5,0,0
O01533,P040,C0202,3,1741.51,5224.53,1741.51,10,0,0
O02026,P084,C0160,1,205.52,205.52,205.52,5,0,0
O02299,P027,C0118,2,2571.02,5142.04,2571.02,5,0,0
O03118,P032,C0322,2,254.89,509.78,254.89,15,1,0
O04011,P029,C0188,3,338.51,1015.53,338.51,30,1,0
O04392,P003,C0066,1,172.87,172.87,172.87,15,1,0
O04717,P073,C0242,2,1079.76,2159.52,1079.76,0,0,0
O00207,P073,C0041,1,978.15,978.15,978.15,10,0,0
O00719,P036,C0153,2,8574.83,17149.66,8574.83,15,1,0
O02419,P029,C0014,2,425.13,850.26,425.13,10,0,0
O02721,P037,C0328,1,234.77,234.77,234.77,30,1,0
O03111,P025,C0302,2,32827.49,65654.98,32827.49,10,0,0
O03262,P086,C0372,3,19097.93,57293.79,19097.93,10,0,0
O03287,P084,C0112,2,215.69,431.38,215.69,0,0,0
O03331,P004,C0299,1,111.66,111.66,111.66,5,0,0
O03431,P055,C0230,2,417.53,835.06,417.53,10,0,0
O04235,P010,C0281,3,1669.56,5008.68,1669.5600000000002,15,1,0
O00323,P011,C0118,2,626.92,1253.84,626.92,0,0,0
O01180,P045,C0445,1,744.61,744.61,744.61,10,0,0
O01694,P006,C0402,1,5379.34,5379.34,5379.34,10,0,0
O01959,P087,C0492,2,735.39,1470.78,735.39,10,0,0
O02193,P050,C0174,4,562.37,2249.48,562.37,0,0,0
O02278,P016,C0100,1,4803.53,4803.53,4803.53,5,0,0
O02457,P052,C0452,1,3909.29,3909.29,3909.29,15,1,0
O03382,P040,C0312,2,1696.63,3393.26,1696.63,10,0,0
O03955,P099,C0468,5,3088.71,15443.55,3088.71,0,0,0
O03974,P004,C0335,1,105.23,105.23,105.23,10,0,0
O04362,P075,C0258,1,15288.89,15288.89,15288.89,10,0,0
O04654,P038,C0079,3,470.57,1411.71,470.57,0,0,0
O00116,P078,C0084,1,836.93,836.93,836.93,15,1,0
O00131,P048,C0346,1,3186.2,3186.2,3186.2,25,1,0
O00243,P072,C0247,3,1448.64,4345.92,1448.64,15,1,0
O00250,P001,C0490,4,665.6,2662.4,665.6,15,1,0
O00422,P050,C0081,1,464.46,464.46,464.46,20,1,0
O00473,P023,C0018,3,8604.13,25812.39,8604.13,15,1,0
O00598,P052,C0066,3,3993.64,11980.92,3993.64,15,1,0
O01608,P035,C0010,3,57.42,172.26,57.419999999999995,20,1,0
O02684,P076,C0341,1,5637.33,5637.33,5637.33,15,1,0
O02875,P047,C0063,1,790.12,790.12,790.12,5,0,0
O02993,P040,C0346,1,1326.2,1326.2,1326.2,30,1,0
O03186,P063,C0218,2,563.52,1127.04,563.52,15,1,0
O03502,P032,C0067,4,264.53,1058.12,264.53,15,1,0
O03521,P018,C0102,3,3972.51,11917.53,3972.51,10,0,0
O03661,P041,C0112,1,9581.37,9581.37,9581.37,0,0,0
O03864,P058,C0181,3,838.94,2516.82,838.94,5,0,0
O03971,P021,C0460,4,15492.74,61970.96,15492.74,0,0,0
O04085,P013,C0369,1,10495.83,10495.83,10495.83,0,0,0
O04919,P018,C0210,1,4340.21,4340.21,4340.21,0,0,0
O00047,P012,C0129,2,303.52,607.04,303.52,0,0,0
O00186,P091,C0312,2,55544.53,111089.06,55544.53,0,0,0
O00191,P006,C0031,1,5137.09,5137.09,5137.09,15,1,0
O01022,P001,C0304,1,653.11,653.11,653.11,15,1,0
O01238,P074,C0312,1,2632.57,2632.57,2632.57,10,0,0
O01494,P045,C0393,2,832.35,1664.7,832.35,0,0,0
O01626,P003,C0398,1,146.62,146.62,146.62,25,1,0
O02122,P050,C0072,3,499.3,1497.9,499.3,15,1,0
O03013,P038,C0035,3,434.76,1304.28,434.76,10,0,0
O03032,P040,C0434,1,1943.52,1943.52,1943.52,0,0,0
O03075,P075,C0455,3,16391.6,49174.8,16391.600000000002,5,0,0
O03593,P039,C0226,25,93.53,2338.25,93.53,30,1,1
O04118,P011,C0329,3,510.36,1531.08,510.35999999999996,20,1,0
O04224,P003,C0181,1,178.39,178.39,178.39,10,0,0
O01775,P083,C0200,20,2113.47,42269.4,2113.4700000000003,5,0,1
O02327,P073,C0249,2,874.43,1748.86,874.43,20,1,0
O02512,P091,C0393,1,54291.89,54291.89,54291.89,0,0,0
O02972,P040,C0203,2,1955.44,3910.88,1955.44,0,0,0
O03327,P057,C0088,3,3284.66,9853.98,3284.66,5,0,0
O03381,P074,C0255,1,2505.86,2505.86,2505.86,15,1,0
O03490,P053,C0382,32,6787.44,217198.08,6787.44,0,0,1
O03906,P048,C0478,1,3735.8,3735.8,3735.8,10,0,0
O04832,P036,C0060,3,10319.17,30957.51,10319.17,0,0,0
O00227,P050,C0187,1,463.93,463.93,463.93,20,1,0
O00367,P033,C0055,1,120.38,120.38,120.38,10,0,0
O00523,P043,C0226,1,4726.81,4726.81,4726.81,30,1,0
O00761,P052,C0393,4,4755.93,19023.72,4755.93,0,0,0
O01181,P082,C0066,2,4468.18,8936.36,4468.18,20,1,0
O01374,P001,C0388,2,539.46,1078.92,539.46,30,1,0
O01729,P037,C0014,1,259.99,259.99,259.99,25,1,0
O01844,P075,C0017,2,14184.06,28368.12,14184.06,20,1,0
O01860,P058,C0098,2,901.96,1803.92,901.96,0,0,0
O01975,P075,C0019,15,5172.0,77580.0,5172.0,70,1,1
O02036,P002,C0359,3,5014.13,15042.39,5014.13,10,0,0
O02697,P046,C0112,1,848.75,848.75,848.75,0,0,0
O02792,P005,C0483,2,1242.31,2484.62,1242.31,20,1,0
O03949,P087,C0488,2,837.27,1674.54,837.27,0,0,0
O04047,P029,C0336,1,400.47,400.47,400.47,15,1,0
O00083,P045,C0352,5,752.92,3764.6,752.92,10,0,0
O00165,P014,C0182,1,12869.69,12869.69,12869.69,5,0,0
O00178,P099,C0375,2,2602.98,5205.96,2602.98,15,1,0
O01206,P089,C0246,1,133.99,133.99,133.99,10,0,0
O01914,P077,C0038,4,4863.25,19453.0,4863.25,0,0,0
O01937,P062,C0303,3,1150.63,3451.89,1150.6299999999999,10,0,0
O02340,P021,C0392,3,15326.28,45978.84,15326.279999999999,0,0,0
O02452,P071,C0469,1,1598.93,1598.93,1598.93,0,0,0
O02738,P048,C0475,2,4237.87,8475.74,4237.87,0,0,0
O03686,P072,C0056,2,1629.74,3259.48,1629.74,5,0,0
O03998,P052,C0014,2,4422.47,8844.94,4422.47,5,0,0
O04074,P040,C0140,2,1667.61,3335.22,1667.61,15,1,0
O04292,P074,C0429,1,2997.55,2997.55,2997.55,0,0,0
O04962,P016,C0223,4,4576.34,18305.36,4576.34,10,0,0
O00268,P067,C0435,1,10503.86,10503.86,10503.86,0,0,0
O00420,P023,C0023,1,8785.27,8785.27,8785.27,15,1,0
O00452,P052,C0437,2,4187.1,8374.2,4187.1,10,0,0
O00758,P052,C0018,2,4079.35,8158.7,4079.35,15,1,0
O01342,P009,C0146,3,4755.29,14265.87,4755.29,20,1,0
O01799,P066,C0311,1,13027.56,13027.56,13027.56,5,0,0
O02229,P038,C0123,2,451.64,903.28,451.64,5,0,0
O02515,P010,C0004,2,1709.55,3419.1,1709.55,15,1,0
O02783,P089,C0258,3,126.93,380.79,126.93,15,1,0
O03347,P050,C0084,2,490.7,981.4,490.7,15,1,0
O03985,P001,C0169,1,649.1,649.1,649.1,15,1,0
O00542,P093,C0290,3,269.09,807.27,269.09,10,0,0
O01566,P059,C0225,3,40031.83,120095.49,40031.83,0,0,0
O02302,P045,C0332,1,832.74,832.74,832.74,0,0,0
O02541,P089,C0238,1,151.97,151.97,151.97,0,0,0
O02850,P023,C0064,1,9446.78,9446.78,9446.78,10,0,0
O03517,P044,C0255,3,1687.34,5062.02,1687.3400000000001,0,0,0
O03545,P070,C0322,4,905.22,3620.88,905.22,10,0,0
O03650,P053,C0174,1,6462.2,6462.2,6462.2,5,0,0
O03714,P075,C0237,4,16357.21,65428.84,16357.21,5,0,0
O03926,P061,C0449,2,8584.72,17169.44,8584.72,10,0,0
O04101,P089,C0322,1,125.5,125.5,125.5,15,1,0
O04159,P058,C0276,2,670.41,1340.82,670.41,25,1,0
O04461,P041,C0032,2,9341.23,18682.46,9341.23,5,0,0
O04632,P031,C0340,1,45141.74,45141.74,45141.74,5,0,0
O01668,P005,C0115,33,1409.52,46514.16,1409.5200000000002,10,0,1
O01904,P036,C0202,3,8268.21,24804.63,8268.210000000001,20,1,0
O01962,P098,C0354,1,262.21,262.21,262.21,5,0,0
O03147,P057,C0098,2,2603.54,5207.08,2603.54,25,1,0
O03863,P028,C0335,2,4720.88,9441.76,4720.88,0,0,0
O03875,P014,C0080,2,11798.26,23596.52,11798.26,15,1,0
O04152,P011,C0396,1,518.67,518.67,518.67,15,1,0
O04356,P016,C0316,5,4781.91,23909.55,4781.91,5,0,0
O00335,P013,C0393,4,10000.2,40000.8,10000.2,5,0,0
O00786,P075,C0051,4,14452.97,57811.88,14452.97,15,1,0
O00925,P066,C0375,2,12725.7,25451.4,12725.7,10,0,0
O01143,P057,C0492,2,3451.68,6903.36,3451.68,0,0,0
O01170,P090,C0433,3,7296.19,21888.57,7296.19,20,1,0
O01393,P007,C0130,1,1079.91,1079.91,1079.91,30,1,0
O01870,P044,C0083,1,1442.77,1442.77,1442.77,15,1,0
O02087,P091,C0187,1,53944.43,53944.43,53944.43,0,0,0
O02633,P005,C0273,1,1312.47,1312.47,1312.47,15,1,0
O02871,P016,C0260,3,4255.09,12765.27,4255.09,15,1,0
O03711,P089,C0218,1,120.42,120.42,120.42,20,1,0
O03733,P079,C0032,3,319.13,957.39,319.13,5,0,0
O04168,P008,C0099,2,803.4,1606.8,803.4,20,1,0
O04247,P027,C0360,4,2014.7,8058.8,2014.7,25,1,0
O04771,P072,C0072,1,1708.91,1708.91,1708.91,0,0,0
O00463,P052,C0230,3,4661.6,13984.8,4661.599999999999,0,0,0
O00547,P088,C0106,3,798.86,2396.58,798.86,25,1,0
O00652,P072,C0343,3,1457.29,4371.87,1457.29,15,1,0
O01454,P056,C0222,15,2978.0,44670.0,2978.0,80,1,1
O02544,P078,C0288,2,876.26,1752.52,876.26,10,0,0
O02801,P071,C0314,1,1314.82,1314.82,1314.82,20,1,0
O03132,P052,C0413,3,3272.58,9817.74,3272.58,30,1,0
O03183,P100,C0164,1,534.64,534.64,534.64,10,0,0
O04040,P100,C0133,4,465.7,1862.8,465.7,20,1,0
O04314,P020,C0078,1,3118.57,3118.57,3118.57,0,0,0
O00682,P001,C0277,2,686.97,1373.94,686.97,10,0,0
O00848,P064,C0439,2,3086.84,6173.68,3086.84,20,1,0
O01251,P060,C0174,1,765.27,765.27,765.27,10,0,0
O01706,P083,C0196,2,725.27,1450.54,725.27,15,1,0
O02202,P061,C0005,3,9151.28,27453.84,9151.28,5,0,0
O02346,P081,C0041,5,11034.86,55174.3,11034.86,15,1,0
O03043,P057,C0194,2,2966.21,5932.42,2966.21,15,1,0
O03373,P029,C0223,1,477.36,477.36,477.36,0,0,0
O04195,P037,C0242,1,331.13,331.13,331.13,5,0,0
O04468,P087,C0408,2,680.96,1361.92,680.96,15,1,0
O04671,P013,C0269,2,8244.93,16489.86,8244.93,20,1,0
O00087,P008,C0447,2,908.01,1816.02,908.01,10,0,0
O00159,P091,C0361,2,48204.09,96408.18,48204.09,10,0,0
O00212,P014,C0033,2,11563.58,23127.16,11563.58,15,1,0
O00512,P029,C0069,1,426.71,426.71,426.71,10,0,0
O02920,P031,C0433,1,34878.91,34878.91,34878.91,25,1,0
O03337,P084,C0142,2,158.77,317.54,158.77,25,1,0
O03361,P074,C0289,1,2852.23,2852.23,2852.23,5,0,0
O03765,P081,C0182,3,10991.36,32974.08,10991.36,15,1,0
O03847,P036,C0419,2,9386.24,18772.48,9386.24,5,0,0
O04621,P077,C0095,1,4407.85,4407.85,4407.85,10,0,0
O04627,P083,C0303,3,714.91,2144.73,714.91,15,1,0
O00482,P070,C0453,2,939.64,1879.28,939.64,5,0,0
O00521,P090,C0019,2,9122.7,18245.4,9122.7,0,0,0
O00533,P095,C0272,2,4832.15,9664.3,4832.15,0,0,0
O00659,P080,C0481,2,14436.42,28872.84,14436.42,25,1,0
O00956,P053,C0078,1,5493.77,5493.77,5493.77,20,1,0
O01090,P082,C0393,1,5151.01,5151.01,5151.01,10,0,0
O01327,P058,C0098,2,895.28,1790.56,895.28,0,0,0
O01376,P051,C0113,1,252.33,252.33,252.33,10,0,0
O01671,P100,C0369,1,441.89,441.89,441.89,25,1,0
O01992,P054,C0053,2,24058.35,48116.7,24058.35,10,0,0
O02039,P066,C0387,1,11410.29,11410.29,11410.29,15,1,0
O02052,P078,C0370,1,1001.26,1001.26,1001.26,0,0,0
O02436,P027,C0412,3,2479.66,7438.98,2479.66,10,0,0
O02534,P036,C0302,1,9001.45,9001.45,9001.45,10,0,0
O03130,P036,C0384,3,9367.61,28102.83,9367.61,5,0,0
O03189,P029,C0164,3,433.19,1299.57,433.19,10,0,0
O03390,P052,C0198,2,4522.46,9044.92,4522.46,0,0,0
O03662,P026,C0205,2,82.27,164.54,82.27,20,1,0
O03960,P060,C0053,3,664.34,1993.02,664.34,25,1,0
O04184,P076,C0229,25,6336.88,158422.0,6336.88,5,0,1
O04288,P089,C0194,3,135.33,405.99,135.33,10,0,0
O04467,P004,C0308,1,495.04,495.04,495.04,15,1,1
O04920,P073,C0492,1,1073.51,1073.51,1073.51,0,0,0
O00235,P034,C0192,15,7914.0,118710.0,7914.0,70,1,1
O01145,P063,C0278,3,454.57,1363.71,454.57,30,1,0
O01792,P057,C0492,3,3187.92,9563.76,3187.92,5,0,0
O02334,P025,C0302,3,29266.81,87800.43,29266.809999999998,20,1,0
O03056,P011,C0072,2,561.91,1123.82,561.91,10,0,0
O03073,P050,C0276,5,591.43,2957.15,591.4300000000001,0,0,0
O03356,P046,C0428,1,633.51,633.51,633.51,25,1,0
O03425,P085,C0169,3,5758.87,17276.61,5758.87,5,0,0
O04046,P063,C0425,2,518.4,1036.8,518.4,20,1,0
O04638,P052,C0097,1,4554.03,4554.03,4554.03,0,0,0
O04661,P064,C0018,2,3686.64,7373.28,3686.64,5,0,0
O00150,P073,C0463,2,1064.76,2129.52,1064.76,0,0,0
O00763,P082,C0036,1,5196.14,5196.14,5196.14,10,0,0
O01014,P084,C0252,4,209.76,839.04,209.76,0,0,0
O01177,P071,C0034,4,1530.64,6122.56,1530.64,5,0,0
O01366,P054,C0334,4,24724.92,98899.68,24724.92,5,0,0
O01676,P045,C0177,2,698.36,1396.72,698.36,15,1,0
